key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antiguedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,rotacion,dependientes,incremento
16900,05-Oct-15,1,28,TIJUANA CACHANILLA,1,4,1085.243,10,2,2,3,2,5046.3999,120,1,3,-0.7849471
16885,05-Oct-15,2,28,CRACOVIA,2,1,753.91884,2,1,2,2,2,10214.4,85,1,2,-0.9261906
16889,05-Oct-15,2,39,PUEBLA LA NORIA,2,21,6817.4643,22,5,1,3,1,9089.5996,323,0,1,-0.2499709
16910,05-Oct-15,1,34,EJERCITO,2,1,81.2682,17,5,1,2,1,4377.6001,74,1,1,-0.9814354
16919,05-Oct-15,1,36,ATLIXCO,2,16,5918.3254,10,2,1,3,2,1550.4,326,0,1,2.817289
16877,05-Oct-15,1,32,GUADALAJARA CENTRO,1,14,5534.4894,14,4,2,3,2,13953.6,361,0,3,-0.6033648
16890,05-Oct-15,1,31,CRACOVIA,2,3,1117.1877,10,2,2,2,2,2432,79,1,2,-0.54063
16899,05-Oct-15,1,34,VERACRUZ,2,19,8306.4227,11,2,1,3,2,4833.6001,154,1,1,0.7184753
16895,05-Oct-15,1,28,TRADE CENTER,2,14,6478.8259,10,2,2,1,1,7235.2002,226,0,2,-0.1045409
16914,05-Oct-15,2,30,PRADO CHURUBUSCO,2,2,3968.8576,11,2,2,2,1,7660.7998,56,1,2,-0.4819265
16883,05-Oct-15,1,30,LINDAVISTA,2,1,62.514,1,0,2,2,2,7387.2002,39,1,2,-0.9915375
16870,05-Oct-15,2,27,ARAGON,2,1,1008.3508,8,2,1,2,1,4499.2002,52,1,1,-0.7758822
16875,05-Oct-15,1,43,CONDESA,2,17,7443.542,13,4,1,2,2,2462.3999,394,0,2,2.022881
16868,05-Oct-15,1,25,CULIACAN,1,2,1119.0006,1,0,2,3,2,1337.6,84,1,1,-0.1634266
16880,05-Oct-15,2,28,CONDESA,2,17,9591.7106,8,1,2,2,2,1307.2,371,0,2,6.3376
16882,05-Oct-15,1,39,TRADE CENTER,2,7,6627.1717,15,4,1,2,1,4560,130,1,1,0.4533271
16903,05-Oct-15,1,34,SAN ANGEL,2,21,10497.101,8,3,1,2,2,14865.6,218,0,1,-0.2938663
16925,05-Oct-15,2,26,JALISCO,1,3,481.67037,8,3,2,3,2,2067.2,79,1,3,-0.7669938
16886,05-Oct-15,1,29,CHIMALISTAC,2,16,4948.4832,2,1,2,1,1,4316.7998,375,0,2,0.1463314
16891,05-Oct-15,2,32,TLAXCALA,2,14,7546.7526,14,3,1,3,2,6080,563,0,1,0.2412422
16896,05-Oct-15,2,27,TAMPICO ALTAMIRA,1,20,19987.164,3,0,2,1,1,9454.4004,479,0,2,1.114059
16958,12-Oct-15,1,31,MONTERREY FUNDIDORA,1,19,13519.028,11,5,2,3,1,5198.3999,358,0,3,1.600613
16942,12-Oct-15,2,32,CUAUTITLAN,2,25,12527.931,15,3,1,2,1,2128,270,0,2,4.887186
16960,12-Oct-15,1,29,SAN JERONIMO,2,17,3633.6888,8,2,2,2,2,5228.7998,212,0,2,-0.3050626
16949,12-Oct-15,1,26,CHIHUAHUA,1,8,5586.8762,3,1,1,3,1,12281.6,98,1,1,-0.5451019
16943,12-Oct-15,1,37,VIADUCTO,2,1,837.6876,21,6,1,2,1,10275.2,44,1,1,-0.9184748
16946,12-Oct-15,1,41,DURANGO,1,14,6951.3067,26,3,2,3,2,10518.4,247,0,3,-0.3391289
16959,12-Oct-15,1,32,GUADALAJARA CENTRO,1,2,1265.2834,13,3,2,3,2,8968,57,1,2,-0.8589113
16961,12-Oct-15,1,27,JUAREZ PASO DEL NORTE,1,11,8172.2052,12,3,2,3,1,9059.2002,175,1,3,-0.097911
16931,12-Oct-15,2,36,SOTELO,2,13,4391.3584,20,7,2,2,2,11035.2,105,1,2,-0.602059
16945,12-Oct-15,2,27,QUERETARO ARCOS,1,8,2324.7706,2,0,2,3,1,4225.6001,137,1,2,-0.4498366
16937,12-Oct-15,2,29,EJERCITO,2,4,1007.7257,12,2,2,2,1,13832,86,1,2,-0.9271454
16948,12-Oct-15,2,29,HAMBURGO,2,12,14413.79,11,4,2,2,1,10001.6,189,0,2,0.4411485
16956,12-Oct-15,2,25,HAMBURGO,2,11,5640.7424,6,1,2,1,2,4164.7998,556,0,2,0.354385
16940,12-Oct-15,2,23,MARINA NACIONAL,2,5,1917.0543,5,1,2,2,1,820.79999,72,1,2,1.335593
16933,12-Oct-15,2,25,LEON,1,31,17746.724,7,1,1,3,2,2736,219,0,1,5.486376
16930,12-Oct-15,2,38,EJERCITO,2,2,427.59576,2,1,1,2,1,3800,56,1,1,-0.8874748
16953,12-Oct-15,2,25,QUERETARO ACUEDUCTO,1,3,615.7629,4,1,2,2,2,2888,105,1,2,-0.7867857
16938,12-Oct-15,1,29,SOTELO,2,1,217.23615,15,5,2,2,2,3283.2,56,1,2,-0.933834
16947,12-Oct-15,2,28,GUADALAJARA PATRIA,1,16,7432.2895,10,2,1,3,2,2097.6001,556,0,1,2.543235
16955,12-Oct-15,2,44,CD. JUAREZ BARRANCAS,1,20,27740.087,25,5,1,3,2,10032,318,0,2,1.76516
16932,12-Oct-15,1,26,GUANAJUATO,1,1,93.771,5,1,1,3,1,6384,51,1,1,-0.9853116
16951,12-Oct-15,1,24,JUAREZ PASO DEL NORTE,1,2,2996.9212,1,0,2,3,2,8846.4004,66,1,3,-0.661227
16952,12-Oct-15,2,27,BAJIO,1,8,4822.5175,2,0,1,3,1,7569.6001,169,1,1,-0.3629099
16928,12-Oct-15,2,31,DURANGO,1,3,1578.7286,13,3,2,3,1,5228.7998,91,1,3,-0.6980706
16950,12-Oct-15,1,24,JUAREZ PASO DEL NORTE,1,11,9266.8253,4,1,1,3,1,2705.6001,135,1,1,2.425054
16941,12-Oct-15,1,30,CHAPULTEPEC,2,1,38.13354,2,0,2,1,2,18696,32,1,2,-0.9979603
16927,12-Oct-15,1,27,METRO CENTRO,2,17,9452.992,12,6,1,2,1,3982.3999,147,1,1,1.373692
16957,12-Oct-15,2,25,BAJIO,1,4,2545.7576,4,1,2,3,2,4590.3999,49,1,3,-0.445417
16944,12-Oct-15,2,29,MONTERREY LEONES,1,19,6645.3632,11,6,2,3,1,2523.2,200,0,3,1.633705
16935,12-Oct-15,1,31,GUADALAJARA CENTRO,1,1,75.0168,15,4,1,3,2,4803.2002,36,1,1,-0.9843819
16929,12-Oct-15,1,41,DURANGO,1,7,1665.373,24,3,2,3,2,3708.8,196,0,3,-0.5509672
16939,12-Oct-15,2,29,CHIHUAHUA PARRAL,1,18,5354.5742,9,3,2,3,1,3952,210,0,1,0.3549024
16934,12-Oct-15,2,29,CD. JUAREZ BARRANCAS,1,3,847.9399,6,1,2,3,2,3739.2,91,1,3,-0.7732296
17000,19-Oct-15,2,37,COLIMA,1,3,646.39476,23,4,2,3,2,3465.6001,121,1,1,-0.8134826
16965,19-Oct-15,2,32,CULIACAN,1,10,3801.9765,14,3,1,3,2,7721.6001,164,1,2,-0.5076181
17001,19-Oct-15,1,25,MERIDA,2,2,887.6988,6,1,2,3,2,2675.2,59,1,3,-0.6681748
16986,19-Oct-15,1,34,COSTA DEL SOL,2,10,1251.5303,7,3,2,3,2,2401.6001,65,1,3,-0.4788765
17014,19-Oct-15,2,23,METRO CENTRO,2,2,1251.5303,6,1,2,2,1,6505.6001,84,1,2,-0.8076226
17010,19-Oct-15,2,31,AGUASCALIENTES,1,4,890.94953,7,2,1,3,2,3617.6001,56,1,1,-0.7537181
17018,19-Oct-15,1,35,PRAGA,2,4,1182.0147,17,4,1,2,2,7843.2002,122,1,1,-0.8492943
17024,19-Oct-15,1,46,AGUASCALIENTES,1,3,425.0952,28,8,1,3,1,5441.6001,56,1,1,-0.9218805
16964,19-Oct-15,1,24,CHIHUAHUA VILLA,1,3,1239.5276,7,1,2,3,1,9758.4004,84,1,3,-0.8729784
16975,19-Oct-15,1,35,CANCUN,2,4,1026.6674,11,2,1,3,2,10184,87,1,1,-0.8991882
16962,19-Oct-15,2,24,CULIACAN,1,2,486.10886,7,2,2,3,2,9059.2002,65,1,3,-0.9463409
16977,19-Oct-15,1,29,MARINA NACIONAL,2,15,14510.75,9,4,2,2,1,30.4,500,0,1,476.3273
16984,19-Oct-15,1,28,CULIACAN HUMAYA,1,7,1295.6652,8,1,2,3,2,851.20001,106,1,3,0.522163
17005,19-Oct-15,1,29,COLIMA,1,2,175.0392,12,3,2,3,2,2432,37,1,2,-0.9280266
17007,19-Oct-15,1,32,MERIDA,2,17,4028.5272,10,4,1,3,2,9606.4004,284,0,1,-0.5806413
17029,19-Oct-15,2,38,SALTILLO,1,4,909.95378,17,3,1,3,2,6384,87,1,1,-0.8574634
17012,19-Oct-15,1,30,PERINORTE,2,1,921.45636,12,2,1,2,1,2827.2,50,1,2,-0.6740746
16978,19-Oct-15,1,29,FRAY SERVANDO,2,19,16056.471,8,1,2,2,1,1003.2,151,1,2,15.00525
17006,19-Oct-15,1,54,MONTERREY VALLE ALTO,1,1,304.0681,37,9,1,3,2,35659.199,86,1,1,-0.991473
17022,19-Oct-15,1,39,SOTELO,2,1,71.26596,20,4,2,2,2,6870.3999,42,1,2,-0.9896271
16993,19-Oct-15,1,43,JUAREZ CHAMIZAL,1,1,390.7125,23,5,1,3,2,2675.2,24,1,2,-0.8539501
16981,19-Oct-15,2,44,MONTERREY SAN PEDRO,1,3,2053.7099,25,10,1,3,1,1945.6,100,1,1,0.0555664
17016,19-Oct-15,2,40,CUAUTITLAN,2,8,2807.8788,19,7,1,2,1,7326.3999,106,1,1,-0.6167451
16992,19-Oct-15,1,34,SOTELO,2,1,437.598,17,3,2,2,2,5715.2002,81,1,2,-0.9234326
16996,19-Oct-15,2,29,PRAGA,2,1,1654.1204,12,2,1,1,1,152,52,1,1,9.882371
17019,19-Oct-15,2,27,NUEVO LAREDO,1,9,2249.6288,10,2,1,3,2,2948.8,114,1,1,-0.2371036
17015,19-Oct-15,2,28,MONTERREY MITRAS,1,1,228.80124,2,1,2,3,1,5289.6001,127,1,3,-0.9567451
17017,19-Oct-15,1,38,PRADO CHURUBUSCO,2,4,1058.9872,18,4,1,2,1,1064,81,1,1,-0.0047113
17026,19-Oct-15,1,28,ILIADA METRO NORTE,2,21,20180.019,10,6,1,2,2,6566.3999,549,0,1,2.073224
17031,19-Oct-15,1,26,VERACRUZ,2,8,1252.1554,8,2,2,3,2,4772.7998,77,1,3,-0.7376476
17013,19-Oct-15,1,31,PERINORTE,2,2,1489.0835,6,1,1,2,2,8968,53,1,1,-0.8339559
16966,19-Oct-15,2,32,CULIACAN,1,10,3801.9765,14,5,1,3,2,2766.3999,164,1,2,0.3743409
16980,19-Oct-15,1,39,MEXICALI IMPERIAL,1,20,10081.258,24,6,1,3,2,3921.6001,312,0,1,1.5707
16995,19-Oct-15,1,34,EL SALTO,1,4,1963.8148,18,3,1,3,2,3283.2,101,1,1,-0.4018595
16967,19-Oct-15,1,26,CONDESA,2,8,5687.5237,9,2,1,2,1,14835.2,140,1,1,-0.6166197
16983,19-Oct-15,2,22,VERACRUZ,2,14,9553.0144,3,1,2,3,1,22070.4,549,0,3,-0.5671571
16968,19-Oct-15,2,27,CUERNAVACA MORELOS,2,1,162.5364,1,0,2,2,1,10792,38,1,1,-0.9849392
17009,19-Oct-15,1,35,SAN ANGEL,2,12,5993.6965,14,3,1,1,2,9484.7998,163,1,1,-0.3680735
16972,19-Oct-15,1,26,SALTILLO,1,20,8374.8756,4,2,2,3,2,9059.2002,549,0,3,-0.0755392
17003,19-Oct-15,2,37,SAN ANGEL,2,22,7696.7237,18,8,1,2,2,1824,238,0,2,3.219695
16963,19-Oct-15,2,27,SALTILLO,1,1,50.0112,10,2,2,3,2,5502.3999,150,1,3,-0.990911
16969,19-Oct-15,1,29,MONTERREY CHIPINQUE,1,15,3819.6054,12,3,2,3,1,27360,172,1,2,-0.8603945
16971,19-Oct-15,1,27,SALTILLO,1,5,1189.3289,10,2,2,3,1,9940.7998,86,1,3,-0.8803588
17004,19-Oct-15,1,35,EL SALTO,1,9,6518.7099,18,5,1,3,2,1216,108,1,1,4.360781
16989,19-Oct-15,1,37,COLIMA,1,2,384.33607,16,5,1,3,1,3617.6001,30,1,2,-0.8937594
17002,19-Oct-15,2,29,CUERNAVACA,2,5,3456.3991,8,1,2,2,1,8147.2002,95,1,2,-0.5757562
17030,19-Oct-15,2,30,CULIACAN,1,6,2506.3113,10,4,1,3,2,9940.7998,119,1,2,-0.7478763
16985,19-Oct-15,1,29,MEXICALI,1,20,11432.31,10,4,2,2,2,4468.7998,323,0,3,1.558251
16991,19-Oct-15,1,28,MARINA NACIONAL,2,1,312.57,1,0,1,1,1,7448,49,1,1,-0.958033
17011,19-Oct-15,1,30,PERINORTE,2,1,921.45636,12,2,1,2,1,425.60001,50,1,2,1.165076
16976,19-Oct-15,2,24,CULIACAN HUMAYA,1,1,30.506832,7,1,2,3,2,6809.6001,112,1,3,-0.9955201
17027,19-Oct-15,1,27,GUADALAJARA TONALA,1,2,738.91548,7,1,2,3,2,4651.2002,66,1,3,-0.8411344
16987,19-Oct-15,2,28,CRACOVIA,2,3,2493.6835,6,2,2,2,1,14227.2,70,1,2,-0.8247243
16997,19-Oct-15,2,27,CRACOVIA,2,1,143.03203,1,0,2,1,2,1155.2,21,1,2,-0.8761842
17028,19-Oct-15,2,41,SALTILLO,1,8,4017.2538,23,5,1,3,2,2219.2,87,1,1,0.8102261
17025,19-Oct-15,1,39,GUADALAJARA TONALA,1,7,2605.9586,20,4,1,3,1,3648,263,0,1,-0.2856473
17023,19-Oct-15,1,25,JUAREZ CHAMIZAL,1,1,150.78377,1,0,2,3,2,1094.4,24,1,3,-0.8622224
16982,19-Oct-15,2,24,GUADALAJARA PATRIA,1,7,4220.0701,5,1,1,3,2,6718.3999,85,1,1,-0.3718638
16974,19-Oct-15,1,34,MARINA NACIONAL,2,4,1840.6622,18,3,1,2,2,334.39999,49,1,1,4.504373
17021,19-Oct-15,2,26,SALTILLO MONTERREAL,1,3,241.67912,3,0,2,3,1,1641.6,98,1,2,-0.8527783
16979,19-Oct-15,2,24,ARANDAS,1,8,3484.0094,5,1,2,3,2,3800,478,0,2,-0.0831554
16990,19-Oct-15,1,32,TIJUANA PLAYAS,1,16,6826.6538,12,3,2,3,1,9971.2002,162,1,3,-0.3153629
17020,19-Oct-15,1,29,COLIMA,1,3,1216.2724,7,1,2,3,2,14531.2,87,1,2,-0.9162992
17008,19-Oct-15,2,28,CUAUTITLAN,2,7,4363.1021,7,3,2,2,2,4803.2002,98,1,2,-0.091626
16998,19-Oct-15,2,37,VALLE DORADO,2,22,18655.553,22,6,1,2,1,8755.2002,392,0,1,1.130797
17070,26-Oct-15,1,32,CD. JUAREZ ATLANTIS,1,3,704.1577,16,4,2,3,1,1976,50,1,3,-0.6436449
17057,26-Oct-15,2,38,OLIMPO,2,24,14547.008,20,4,1,1,1,7752,542,0,1,0.876549
17074,26-Oct-15,1,25,CHIHUAHUA PARRAL,1,1,87.5196,2,1,2,3,1,1064,94,1,3,-0.9177448
17064,26-Oct-15,2,26,QUERETARO ARCOS,1,7,2507.5407,6,2,2,3,1,17996.801,108,1,2,-0.8606674
17077,26-Oct-15,1,37,HAMBURGO,2,20,11887.537,22,8,1,2,1,9180.7998,207,0,2,0.2948259
17037,26-Oct-15,1,32,JALISCO,1,1,201.04502,14,3,1,3,2,456,43,1,1,-0.5591118
17048,26-Oct-15,2,36,PERINORTE,2,3,1552.8478,20,5,1,2,1,14774.4,92,1,1,-0.894896
17067,26-Oct-15,1,32,SOTELO,2,6,2828.2584,13,6,2,2,2,9606.4004,126,1,2,-0.705586
17051,26-Oct-15,2,31,IRAPUATO,1,15,7784.8684,7,1,2,3,2,16324.8,298,0,2,-0.5231262
17042,26-Oct-15,1,49,CORREGIDORA,1,20,8899.9932,31,4,1,3,2,14136,129,1,1,-0.3704023
17052,26-Oct-15,1,27,BAJIO,1,4,1788.0254,8,3,1,3,1,18361.6,108,1,1,-0.9026215
17081,26-Oct-15,1,39,COSTA DEL SOL,2,5,347.8279,16,2,2,3,2,13528,80,1,3,-0.9742883
17058,26-Oct-15,1,28,CONDESA,2,30,12260.121,10,1,1,2,1,6566.3999,259,0,2,0.8670993
17041,26-Oct-15,1,33,CHAPALA,1,1,650.1456,10,2,2,3,2,1641.6,24,1,3,-0.6039562
17066,26-Oct-15,2,43,NOGALES,1,7,2555.9474,27,11,1,3,2,4499.2002,95,1,1,-0.4319107
17055,26-Oct-15,1,29,TUXTLA GUTIERREZ,2,5,2116.724,10,3,2,3,2,1915.2,123,1,3,0.1052235
17078,26-Oct-15,2,31,MARINA NACIONAL,2,1,500.112,12,2,1,2,2,1580.8,32,1,1,-0.6836336
17059,26-Oct-15,2,31,ARAGON,2,2,431.3466,12,2,1,2,1,1520,70,1,1,-0.7162194
17046,26-Oct-15,1,33,SEVILLA,2,15,8513.4066,15,5,1,2,1,1337.6,218,0,1,5.364688
17033,26-Oct-15,1,26,TUXTLA GUTIERREZ,2,6,1750.715,8,1,1,3,1,4377.6001,109,1,1,-0.6000742
17071,26-Oct-15,2,42,TIJUANA RIO,1,20,10764.286,28,11,2,3,1,13680,213,0,3,-0.213137
17049,26-Oct-15,1,27,HAMBURGO,2,12,7582.073,7,1,2,2,1,8785.5996,175,1,2,-0.1369886
17036,26-Oct-15,2,55,ENSENADA,1,19,11170.825,36,8,2,3,2,1094.4,542,0,3,9.207259
17073,26-Oct-15,1,31,JUAREZ PASO DEL NORTE,1,6,3124.4497,11,4,1,2,2,6323.2002,176,1,2,-0.5058752
17075,26-Oct-15,2,27,VIVEROS,2,16,7056.5803,8,2,2,2,2,2736,542,0,2,1.579159
17044,26-Oct-15,1,29,CUAUTITLAN,2,1,187.542,10,2,2,2,2,4894.3999,38,1,2,-0.9616823
17043,26-Oct-15,2,37,QUERETARO ACUEDUCTO,1,7,2279.2604,22,5,1,2,2,2432,108,1,1,-0.0628041
17065,26-Oct-15,1,22,JUAREZ CHAMIZAL,1,10,2890.2723,5,1,2,3,1,3222.3999,80,1,3,-0.1030684
17061,26-Oct-15,1,26,GUADALAJARA TONALA,1,7,1920.6801,2,0,2,3,2,304,113,1,2,5.318027
17034,26-Oct-15,2,35,EL SALTO,1,10,4337.3463,13,6,2,3,2,5654.3999,169,1,3,-0.2329254
17040,26-Oct-15,1,38,CHAPULTEPEC,2,3,3503.2846,6,1,1,2,1,7478.3999,42,1,1,-0.5315462
17053,26-Oct-15,2,30,LAS AGUILAS,2,1,850.1904,12,3,1,2,1,4894.3999,56,1,1,-0.8262932
17032,26-Oct-15,2,28,HERMOSILLO PITIC,1,3,2201.9931,9,1,2,3,2,2827.2,63,1,1,-0.2211399
17063,26-Oct-15,2,26,VERACRUZ,2,17,1999.3227,5,3,1,3,1,8907.2002,182,0,1,-0.7755386
17068,26-Oct-15,1,27,JALISCO,1,20,14659.033,9,2,1,3,1,6171.2002,542,0,1,1.375394
17069,26-Oct-15,1,28,MONTERREY TECNOLOGICO,1,1,187.542,3,0,2,1,2,7113.6001,91,1,2,-0.9736362
17035,26-Oct-15,1,35,MONTERREY MITRAS,1,9,4305.2142,18,4,2,3,2,21036.801,114,1,3,-0.7953485
17076,26-Oct-15,1,31,SOTELO,2,13,13366.368,14,4,1,2,1,1641.6,133,1,1,7.142281
17079,26-Oct-15,1,31,CHIHUAHUA,1,11,3934.5061,12,2,1,1,1,9576,121,1,1,-0.5891284
17039,26-Oct-15,2,30,ENSENADA,1,15,7356.5225,12,2,2,3,1,15200,336,0,3,-0.5160183
17054,26-Oct-15,1,49,HERMOSILLO PITIC,1,19,10577.119,33,7,2,3,1,5806.3999,213,0,3,0.8216311
17080,26-Oct-15,1,28,GUADALAJARA PATRIA,1,2,527.11805,8,3,2,3,2,19729.6,53,1,3,-0.9732829
17038,26-Oct-15,2,27,MONTERREY SAN PEDRO,1,19,24057.763,7,1,2,3,1,5928,542,0,3,3.058327
17050,26-Oct-15,2,29,POLANCO,2,1,1654.1204,10,5,1,2,2,851.20001,56,1,1,0.9432806
17072,26-Oct-15,2,42,ENSENADA,1,16,6758.6386,26,4,2,3,2,1763.2,189,0,3,2.833166
17060,26-Oct-15,1,32,IRAPUATO,1,7,2763.4939,12,2,2,3,1,4681.6001,274,0,2,-0.4097117
17062,26-Oct-15,1,34,NOGALES,1,6,2373.0314,14,3,1,3,2,972.79999,112,1,1,1.439383
17045,26-Oct-15,1,30,POLANCO,2,10,4876.092,12,6,2,2,2,11886.4,80,1,2,-0.5897756
17047,26-Oct-15,2,38,OLIMPO,2,20,13662.685,23,4,1,2,2,3131.2,542,0,1,3.363402
17056,26-Oct-15,1,31,COATZACOALCOS,2,21,14569.138,5,1,2,3,2,7448,542,0,3,0.9561141
17126,02-Nov-15,1,30,ALTAVISTA,2,4,406.59106,12,3,2,2,1,8268.7998,72,1,2,-0.9508283
17113,02-Nov-15,2,25,JUAREZ PASO DEL NORTE,1,1,91.89558,6,1,1,3,1,5411.2002,52,1,1,-0.9830175
17085,02-Nov-15,2,30,OLIMPO,2,4,1462.8276,10,3,1,2,2,6171.2002,42,1,1,-0.762959
17117,02-Nov-15,1,46,GUADALAJARA PATRIA,1,2,2472.6788,30,5,1,3,2,11126.4,50,1,1,-0.7777647
17090,02-Nov-15,1,24,CHIHUAHUA PARRAL,1,1,283.31345,2,1,2,3,1,1398.4,72,1,3,-0.7974017
17123,02-Nov-15,1,49,MONTERREY SAN NICOLAS,1,10,7032.4499,29,14,1,3,1,2128,141,1,2,2.304723
17099,02-Nov-15,2,52,CHIHUAHUA PARRAL,1,4,861.44292,34,8,2,3,2,1550.4,108,1,1,-0.4443738
17120,02-Nov-15,1,38,GUADALAJARA AJIJIC,1,15,5193.6631,15,4,1,3,2,9788.7998,535,0,1,-0.469428
17091,02-Nov-15,1,25,CHIHUAHUA,1,19,9521.7574,9,2,2,3,1,13923.2,535,0,2,-0.3161229
17108,02-Nov-15,2,38,OLIMPO,2,16,12154.222,20,5,1,2,2,2523.2,535,0,1,3.816987
17092,02-Nov-15,2,27,ARAGON,2,2,312.57,9,2,2,2,1,91.199997,92,1,2,2.427303
17114,02-Nov-15,1,27,MONCLOVA,1,14,16074.475,7,1,2,3,2,1124.8,228,0,2,13.29096
17116,02-Nov-15,1,37,CD. JUAREZ ATLANTIS,1,19,5372.0781,24,8,1,3,1,4012.8,175,1,1,0.3387356
17128,02-Nov-15,2,37,ARANDAS,1,5,1699.6306,22,5,1,3,1,9332.7998,67,1,1,-0.8178863
17115,02-Nov-15,1,27,BARRANCA,2,6,2157.3581,5,2,1,2,1,3982.3999,84,1,1,-0.4582769
17082,02-Nov-15,1,28,HAMBURGO,2,18,21174.367,8,1,2,1,1,6049.6001,535,0,2,2.500127
17132,02-Nov-15,1,35,ALTAVISTA,2,3,2455.5499,3,1,1,2,2,395.20001,77,1,1,5.213436
17105,02-Nov-15,2,41,TULUM,2,18,7005.3188,23,4,1,3,2,17419.199,305,0,1,-0.5978392
17107,02-Nov-15,2,42,CUERNAVACA,2,20,10912.517,21,3,2,2,1,7356.7998,304,0,1,0.4833239
17111,02-Nov-15,1,24,REYNOSA FRONTERA,1,12,9540.6366,4,1,2,3,1,6171.2002,175,1,1,0.5459937
17096,02-Nov-15,1,41,CD. JUAREZ ATLANTIS,1,14,8029.7462,22,9,2,3,2,668.79999,116,1,3,11.0062
17122,02-Nov-15,2,35,SAN JERONIMO,2,18,11286.028,11,2,2,2,2,11552,535,0,2,-0.0230239
17124,02-Nov-15,1,29,VIADUCTO,2,18,17160.718,12,2,2,1,1,60.799999,297,0,2,281.2487
17127,02-Nov-15,2,29,SATELITE,2,5,4514.1359,1,0,1,2,2,2857.6001,87,1,2,0.5796947
17086,02-Nov-15,2,27,EJERCITO,2,8,5718.9057,5,1,2,1,1,4468.7998,179,1,2,0.2797409
17119,02-Nov-15,2,25,TORREON COMARCA,1,3,453.35153,3,0,2,3,2,15291.2,92,1,3,-0.9703521
17093,02-Nov-15,2,30,CAMPECHE,2,13,8928.2495,4,1,2,2,1,8998.4004,235,0,3,-0.0077959
17089,02-Nov-15,1,28,MONTERREY LAS TORRES,1,12,4766.2653,5,1,2,3,2,4286.3999,238,0,1,0.1119507
17112,02-Nov-15,1,30,MONTE ALBAN,2,4,4709.6797,9,2,2,3,2,11339.2,67,1,3,-0.584655
17118,02-Nov-15,1,46,GUADALAJARA PATRIA,1,2,2472.6788,30,6,1,3,2,7417.6001,50,1,1,-0.6666471
17103,02-Nov-15,1,29,MARINA NACIONAL,2,16,4677.2975,12,2,2,2,2,8390.4004,535,0,2,-0.4425418
17106,02-Nov-15,2,35,CHIHUAHUA PARRAL,1,10,3018.3009,20,7,1,3,1,7904,115,1,1,-0.61813
17084,02-Nov-15,1,35,MONTERREY VOLCAN,1,9,4496.757,11,2,1,3,1,516.79999,119,1,1,7.701156
17101,02-Nov-15,2,26,MONTERREY SAN PEDRO,1,12,6058.6068,9,2,2,3,1,18179.199,212,0,2,-0.6667286
17100,02-Nov-15,1,33,MONTERREY TECNOLOGICO,1,16,7985.2883,10,3,1,3,1,13923.2,298,0,1,-0.4264761
17134,02-Nov-15,1,26,GUADALAJARA TONALA,1,4,870.69499,10,2,2,1,2,6414.3999,106,1,2,-0.8642593
17098,02-Nov-15,2,52,CHIHUAHUA PARRAL,1,4,861.44292,34,7,2,3,2,8694.4004,108,1,1,-0.9009198
17110,02-Nov-15,2,31,CD. JUAREZ ATLANTIS,1,6,1758.5188,15,4,2,3,2,1702.4,77,1,1,0.0329645
17133,02-Nov-15,1,25,CAMPECHE,2,5,2682.8508,6,3,2,3,1,5897.6001,142,1,3,-0.5450945
17121,02-Nov-15,2,25,MONTE ALBAN,2,2,459.60293,2,0,2,3,2,9576,73,1,3,-0.9520047
17083,02-Nov-15,1,45,MERIDA MONTEJO,2,21,13437.509,23,9,1,3,2,304,297,0,1,43.20233
17104,02-Nov-15,1,32,CD. JUAREZ BARRANCAS,1,16,11557.963,17,3,2,3,2,7995.2002,161,1,2,0.4456128
17131,02-Nov-15,1,33,CRACOVIA,2,2,2605.0834,8,2,2,2,1,10001.6,70,1,1,-0.7395333
17125,02-Nov-15,1,30,ALTAVISTA,2,4,406.59106,12,2,2,2,1,7174.3999,72,1,2,-0.9433275
17097,02-Nov-15,2,40,CONDESA,2,7,4667.7954,15,3,1,2,1,6414.3999,109,1,1,-0.2722943
17130,02-Nov-15,1,28,CRACOVIA,2,1,753.91884,4,1,2,2,2,10396.8,63,1,2,-0.9274855
17094,02-Nov-15,2,24,MONTERREY MITRAS,1,13,6791.646,2,0,2,3,2,3921.6001,203,0,2,0.7318558
17095,02-Nov-15,1,31,SALTILLO MONTERREAL,1,20,5044.3797,12,6,2,3,1,4012.8,535,0,2,0.2570723
17087,02-Nov-15,1,29,MONTERREY SANTA LUCIA,1,21,8067.911,8,2,2,3,2,3708.8,535,0,2,1.175343
17109,02-Nov-15,1,37,GUADALAJARA CENTRO,1,1,147.03293,9,2,1,3,2,33044.801,56,1,1,-0.9955505
17088,02-Nov-15,2,25,CHIHUAHUA PARRAL,1,14,8276.3535,1,0,2,3,2,11096,176,1,3,-0.2541138
17102,02-Nov-15,2,41,MARINA NACIONAL,2,21,12674.338,15,3,1,2,1,6049.6001,535,0,1,1.09507
17182,09-Nov-15,1,25,DURANGO,1,1,178.79004,7,1,2,3,1,4043.2,52,1,3,-0.9557801
17172,09-Nov-15,1,47,MONTERREY CUMBRES,1,2,1642.4928,26,4,1,3,1,486.39999,63,1,1,2.376836
17145,09-Nov-15,1,29,PUEBLA LA NORIA,2,17,5286.0588,11,3,1,3,1,11248,430,0,1,-0.5300446
